"Season","Artist","Plays"
"Winter","Black Eyed Peas",8
"Winter","Black M",8
"Winter","Brian Eno",8
"Winter","Carlos Vives",8
"Winter","Childish Gambino",8
"Winter","Corey Hommel",8
"Winter","Dan Romer",8
"Winter","DeJ Loaf",8
"Winter","Delle Alpi",8
"Winter","Dontcry",8
"Winter","Eagles",8
"Winter","Elijah Who",8
"Winter","Felix Hertzog",8
"Winter","Fenne Lily",8
"Winter","GRACEY",8
"Winter","GoldFish",8
"Winter","Gunna",8
"Winter","Harrison Storm",8
"Winter","Havanna Chandri",8
"Winter","J. Cole",8
"Winter","JP Saxe",8
"Winter","Jack Johnson",8
"Winter","Jayco",8
"Winter","Jennifer Lopez",8
"Winter","Jessie Reyez",8
"Winter","Jinsang",8
"Winter","Johannes Bornlof",8
"Winter","Judithe Abelsen",8
"Winter","Justin Timberlake",8
"Winter","Kris Kross Amsterdam",8
"Winter","La Reve",8
"Winter","Lesly Janson",8
"Winter","Lil Tjay",8
"Winter","Lorde",8
"Winter","MOGUAI",8
"Winter","Morongo",8
"Winter","Nao",8
"Winter","Natalie Taylor",8
"Winter","Nicki Minaj",8
"Winter","Niska",8
"Winter","Nohidea",8
"Winter","Omar Apollo",8
"Winter","Pauline Huijbers",8
"Winter","Peter Sandberg",8
"Winter","Phillipp Vogler",8
"Winter","RY X",8
"Winter","Reo Cragun",8
"Winter","Rick Hagen",8
"Winter","Roy Woods",8
"Winter","Said The Sky",8
"Winter","Sub Urban",8
"Winter","Tejal Yann",8
"Winter","The Neighbourhood",8
"Winter","The Temper Trap",8
"Winter","Tiesto",8
"Winter","Viclo",8
"Winter","Voyager",8
"Winter","WUSA",8
"Winter","Whitney Houston",8
"Winter","Zaeden",8
"Winter","xerLK",8
"Fall","Afro B",7
"Fall","Alan Ellis",7
"Fall","Amaal Mallik",7
"Fall","Andrew Rayel",7
"Fall","Anne-Marie",7
"Fall","Ari Lennox",7
"Fall","Artemio Li Fonti",7
"Fall","Austin Jacobs",7
"Fall","BRONSON",7
"Fall","Beautiful Sleep",7
"Fall","Beauvois",7
"Fall","Bebe Rexha",7
"Fall","Benette",7
"Fall","Benjamin Gustafsson",7
"Fall","Benny Dayal",7
"Fall","Billy Eichner",7
"Fall","Blue Bavarian Band",7
"Fall","Boy In Space",7
"Fall","Cameron Dallas",7
"Fall","Carsky",7
"Fall","Chance the Rapper",7
"Fall","Charlie Puth",7
"Fall","Charlie Who?",7
"Fall","Charlotte Lawrence",7
"Fall","Christine Papst",7
"Fall","Craig David",7
"Fall","DJ DEE MARK",7
"Fall","Delle Alpi",7
"Fall","Dennis Kruissen",7
"Fall","Dennis Lloyd",7
"Fall","Die Oachkatzln",7
"Fall","Dillon Francis",7
"Fall","Dream Runner",7
"Fall","Elina",7
"Fall","Elise Magnefold",7
"Fall","Far East Movement",7
"Fall","Frank Pierce",7
"Fall","GAMPER & DADONI",7
"Fall","Glenn Travis",7
"Fall","Gus Dapperton",7
"Fall","Hailee Steinfeld",7
"Fall","Hugh Jackman",7
"Fall","Idzi Kowalczyk",7
"Fall","Ina Wroldsen",7
"Fall","Internet Money",7
"Fall","Ivy Rue",7
"Fall","J Elle",7
"Fall","Jasmine Thompson",7
"Fall","Jatami Lima",7
"Fall","Jennifer Lopez",7
"Fall","Jeremy Ng",7
"Fall","Jesper Jenset",7
"Fall","Jess Benko",7
"Fall","John De Sohn",7
"Fall","Jon E. Amber",7
"Fall","KSI",7
"Fall","Kehlani",7
"Fall","Lady Gaga",7
"Fall","Leah Day",7
"Fall","Leerseite",7
"Fall","Lele Pons",7
"Fall","Lennon Stella",7
"Fall","Leon White",7
"Fall","Lil Dicky",7
"Fall","Lil Tecca",7
"Fall","Lil Uzi Vert",7
"Fall","Lou & J2x",7
"Fall","Lugar",7
"Fall","Maggie Lindemann",7
"Fall","Masala Roo",7
"Fall","Mattia Cupelli",7
"Fall","Mick Jenkins",7
"Fall","Mind Explorer",7
"Fall","Momento",7
"Fall","Monty Datta",7
"Fall","Nicki Minaj",7
"Fall","Nightcall",7
"Fall","Olafur Arnalds",7
"Fall","Oliver Evilo",7
"Fall","PUBLIC",7
"Fall","Pedro Caceres",7
"Fall","Pop Smoke",7
"Fall","RKCB",7
"Fall","Raveena",7
"Fall","Rezael",7
"Fall","Rosa Lovstrom",7
"Fall","SALES",7
"Fall","Sachet Tandon",7
"Fall","Sahlene Williams",7
"Fall","Sleepy Hallow",7
"Fall","Snoop Dogg",7
"Fall","Suriel Hess",7
"Fall","Susie Suh",7
"Fall","Swedish House Mafia",7
"Fall","Tempest",7
"Fall","The PropheC",7
"Fall","Tine Mydland",7
"Fall","Tony Sattler",7
"Fall","Tyler Shaw",7
"Fall","VOILA",7
"Fall","Vedo",7
"Fall","Vitamin String Quartet",7
"Fall","Wild Rivers",7
"Fall","Wisin",7
"Fall","YNW Melly",7
"Fall","Zion & Lennox",7
"Fall","beabadoobee",7
"Fall","llaurentz",7
"Fall","node: project",7
"Fall","potsu",7
"Spring","Aaron Taylor",7
"Spring","Alexander Molina",7
"Spring","Allie X",7
"Spring","Amanda Narjus",7
"Spring","Arden Forest",7
"Spring","Armaan Malik",7
"Spring","B.o.B",7
"Spring","Baby Keem",7
"Spring","Berhana",7
"Spring","Blue Ivy",7
"Spring","By Lotus",7
"Spring","Cardi B",7
"Spring","Chance the Rapper",7
"Spring","Chiiild",7
"Spring","Christina Perri",7
"Spring","D Smoke",7
"Spring","DMNDS",7
"Spring","Dave",7
"Spring","Dexys Midnight Runners",7
"Spring","Djo",7
"Spring","Echo River",7
"Spring","Eklipse",7
"Spring","Eminem",7
"Spring","Faouzia",7
"Spring","GAMPER & DADONI",7
"Spring","Gavin James",7
"Spring","Grant",7
"Spring","Gyr",7
"Spring","Haley Reinhart",7
"Spring","Hillsong Instrumentals",7
"Spring","Hippo Campus",7
"Spring","Iyaz",7
"Spring","Jakob",7
"Spring","Jax Jones",7
"Spring","Jennifer Lopez",7
"Spring","John Newman",7
"Spring","John Paul White",7
"Spring","Joseph Alphane",7
"Spring","KAROL G",7
"Spring","Kairos Covers",7
"Spring","Kaskade",7
"Spring","Kehlani",7
"Spring","Koni",7
"Spring","LAOUD",7
"Spring","Logic",7
"Spring","Louis Tomlinson",7
"Spring","Lunay",7
"Spring","MEDUZA",7
"Spring","MEMBA",7
"Spring","MOGUAI",7
"Spring","Maisie Peters",7
"Spring","Michael Giacchino",7
"Spring","Montell Fish",7
"Spring","Mr. Probz",7
"Spring","Mustard",7
"Spring","Myles Cameron",7
"Spring","New Hope Club",7
"Spring","Old Man Canyon",7
"Spring","Omega",7
"Spring","Ozuna",7
"Spring","Peter Manos",7
"Spring","Pretty Lights",7
"Spring","SHAUN",7
"Spring","Silje Mansson",7
"Spring","Steve Void",7
"Spring","Stormzy",7
"Spring","Suriel Hess",7
"Spring","Swedish House Mafia",7
"Spring","Syla Lo",7
"Spring","The Beatles",7
"Spring","The City of Prague Philharmonic Orchestra",7
"Spring","The Deli",7
"Spring","The Greatest Showman Ensemble",7
"Spring","The Internet",7
"Spring","Tom Rosenthal",7
"Spring","Tyga",7
"Spring","Tyler Ward",7
"Spring","Volatilis",7
"Spring","Xuitcasecity",7
"Spring","Young Money",7
"Spring","Zak Brady",7
"Spring","amies",7
"Spring","gigi",7
"Spring","iann dior",7
"Summer","Ambar Lucid",7
"Summer","Ann Windsor",7
"Summer","Antoine Minot",7
"Summer","Antologie",7
"Summer","Ardhito Pramono",7
"Summer","Ark Patrol",7
"Summer","Astron",7
"Summer","BETWEEN FRIENDS",7
"Summer","Badshah",7
"Summer","Barrio Latino",7
"Summer","Bea Miller",7
"Summer","Becca",7
"Summer","Big Wild",7
"Summer","Black M",7
"Summer","BlunD",7
"Summer","Bob Marley & The Wailers",7
"Summer","Calming Eyes",7
"Summer","Carl Borg",7
"Summer","Chill Vibes",7
"Summer","Clairo",7
"Summer","Cuco",7
"Summer","DJ Katch",7
"Summer","Davido",7
"Summer","Degravitated",7
"Summer","Disclosure",7
"Summer","Echo River",7
"Summer","Efectos",7
"Summer","Emma Sameth",7
"Summer","Enlightment Spirits",7
"Summer","Enno Aare",7
"Summer","Etheral Gust",7
"Summer","Famous Dex",7
"Summer","Feid",7
"Summer","Ferdinando Zetticci",7
"Summer","Five For Fighting",7
"Summer","Foster",7
"Summer","From Alfie",7
"Summer","Goldmund",7
"Summer","Harry Hudson",7
"Summer","Iyaz",7
"Summer","Jean Petri",7
"Summer","Jessie Reyez",7
"Summer","John Goodlove",7
"Summer","Jonatan Mollberg",7
"Summer","Josef Passagio",7
"Summer","Jubel",7
"Summer","Juke Ross",7
"Summer","Juliana Stipe",7
"Summer","Kate Bollinger",7
"Summer","Kina Grannis",7
"Summer","Kings of Leon",7
"Summer","LAOUD",7
"Summer","Lele Pons",7
"Summer","Leyton Miller",7
"Summer","Lil Keed",7
"Summer","Loote",7
"Summer","Lou D'Audrey",7
"Summer","Louis Armstrong",7
"Summer","Lucas Estrada",7
"Summer","Lunay",7
"Summer","Maggie Lindemann",7
"Summer","Majid Jordan",7
"Summer","Martin Lindgaarden",7
"Summer","Matthew Chaim",7
"Summer","Monty Datta",7
"Summer","Mountenz",7
"Summer","Mutemath",7
"Summer","Myles Cameron",7
"Summer","NAV",7
"Summer","Nick Bateman",7
"Summer","Nimus",7
"Summer","Old Sea Brigade",7
"Summer","Olivia Rodrigo",7
"Summer","Oscar Collin",7
"Summer","Ozuna",7
"Summer","Party Favor",7
"Summer","Phora",7
"Summer","RY X",7
"Summer","Regina Mira",7
"Summer","Rich The Kid",7
"Summer","Rook1e",7
"Summer","Rusted Root",7
"Summer","Samuel Lindon",7
"Summer","Sara Kays",7
"Summer","Shafqat Amanat Ali",7
"Summer","Silje Mansson",7
"Summer","Smino",7
"Summer","Steve Mokwebe",7
"Summer","Tedosio",7
"Summer","Tee Grizzley",7
"Summer","The Beatles",7
"Summer","The Script",7
"Summer","Tom Odell",7
"Summer","Tom Rosenthal",7
"Summer","Tom Walker",7
"Summer","Trond Asker",7
"Summer","Tyler Ward",7
"Summer","Vishal Dadlani",7
"Summer","WATTS",7
"Summer","Waht Poo",7
"Summer","Weston Estate",7
"Summer","Xavier Omar",7
"Summer","YG",7
"Summer","Yue Yan Jen",7
"Summer","lovelytheband",7
"Summer","omgkirby",7
"Summer","slenderbodies",7
"Winter","070 Shake",7
"Winter","7715",7
"Winter","ASTN",7
"Winter","Alex & Sierra",7
"Winter","Antoine Minot",7
"Winter","Becky G",7
"Winter","Belle Margaux",7
"Winter","Ben Woodward",7
"Winter","Benjamin Gustafsson",7
"Winter","Brian Crain",7
"Winter","Burna Boy",7
"Winter","Chama Wijnen",7
"Winter","Charlie Who?",7
"Winter","Chieloka",7
"Winter","Chill Children",7
"Winter","Christopher Varela",7
"Winter","Clyde Boudreaux",7
"Winter","DNCE",7
"Winter","Dave",7
"Winter","Echo River",7
"Winter","Efectos",7
"Winter","Elina",7
"Winter","Elsa Greeve",7
"Winter","Emelie Norstadt",7
"Winter","Ex-poets",7
"Winter","Ezechiel Almonte",7
"Winter","FLEXO",7
"Winter","Frank Pierce",7
"Winter","Gemma Casimaty",7
"Winter","Guustavv",7
"Winter","HAEVN",7
"Winter","Hilder Sky",7
"Winter","Holmsey",7
"Winter","Imaginary Future",7
"Winter","Independent Hits",7
"Winter","Israel """"IZ"""" Kamakawiwo<U+0091>ole",7
"Winter","Ivy Rue",7
"Winter","JID",7
"Winter","JT Roach",7
"Winter","Jack Harlow",7
"Winter","Jenevieve",7
"Winter","Jess Benko",7
"Winter","Joaquin Mans",7
"Winter","John Williams",7
"Winter","Keeva Craig",7
"Winter","Kevin Abstract",7
"Winter","Kevin Garrett",7
"Winter","Kim Bo",7
"Winter","Koffee",7
"Winter","Kota the Friend",7
"Winter","Late Era",7
"Winter","Levi Stills",7
"Winter","Lil Dicky",7
"Winter","Lil Pump",7
"Winter","LoFi Waiter",7
"Winter","Lonr.",7
"Winter","Loote",7
"Winter","Lunaire",7
"Winter","MOWE",7
"Winter","Mako",7
"Winter","Mattia Cupelli",7
"Winter","Michel Landau",7
"Winter","Mike Posner",7
"Winter","Mindezer",7
"Winter","Minnz Piano",7
"Winter","Modl",7
"Winter","Morgan Evans",7
"Winter","Mr Pillow",7
"Winter","N.O.R.E.",7
"Winter","NOTD",7
"Winter","Noname",7
"Winter","Nova Meme",7
"Winter","Oscar Collin",7
"Winter","Outkast",7
"Winter","Powfu",7
"Winter","RK",7
"Winter","Rosa Lovstrom",7
"Winter","SLANDER",7
"Winter","Sage The Gemini",7
"Winter","Samira Tesfay",7
"Winter","Scintillante",7
"Winter","Sebastian Yatra",7
"Winter","Sheppard",7
"Winter","Silje Mansson",7
"Winter","Tchami",7
"Winter","The Wanted",7
"Winter","Tranquil Cove",7
"Winter","Trond Asker",7
"Winter","Turquoise & Fire",7
"Winter","Tyler, The Creator",7
"Winter","Universal Balance",7
"Winter","Usher",7
"Winter","Vaclav Slezak",7
"Winter","White Noise For Baby Sleep",7
"Winter","Xavier Omar",7
"Winter","Xuitcasecity",7
"Fall","Aaron Lansing",6
"Fall","Alex Isley",6
"Fall","Aquasonic",6
"Fall","Arlo Parks",6
"Fall","Bedroom",6
"Fall","Between Rows",6
"Fall","Black Atlass",6
"Fall","Camilo",6
"Fall","Cardi B",6
"Fall","Chama Wijnen",6
"Fall","Charlotte Funke",6
"Fall","Cody Simpson",6
"Fall","Conan Gray",6
"Fall","Cosculluela",6
"Fall","DJ Khaled",6
"Fall","Dabin",6
"Fall","Dave",6
"Fall","DeJ Loaf",6
"Fall","Diljit Dosanjh",6
"Fall","Dimitri Vegas & Like Mike",6
"Fall","Don Mazuck",6
"Fall","E L E Y",6
"Fall","ENRA",6
"Fall","EVAN GIIA",6
"Fall","EXES",6
"Fall","Early Hours",6
"Fall","ElectronicFirefly",6
"Fall","Elise Ryen",6
"Fall","Elskavon",6
"Fall","Elton John",6
"Fall","Enchanted Feel",6
"Fall","Epic Centre",6
"Fall","Evelyn Stein",6
"Fall","Ferdinando Zetticci",6
"Fall","Foster",6
"Fall","Free Nationals",6
"Fall","Future",6
"Fall","Gavin James",6
"Fall","Glades",6
"Fall","Good Night World",6
"Fall","Grace Grundy",6
"Fall","Henrietta Kuipers",6
"Fall","Hilda",6
"Fall","Hoodie Allen",6
"Fall","Hook N Sling",6
"Fall","Irizarry Barraza",6
"Fall","Israel """"IZ"""" Kamakawiwo<U+0091>ole",6
"Fall","J Lisk",6
"Fall","JID",6
"Fall","JP Saxe",6
"Fall","Jain",6
"Fall","Jamilah Barry",6
"Fall","Jax Jones",6
"Fall","Jeezai",6
"Fall","Jeroen van Veen",6
"Fall","Johannes Bornlof",6
"Fall","John Ocean",6
"Fall","Justin Timberlake",6
"Fall","Keira Conlon",6
"Fall","Kim Bo",6
"Fall","Kimberly Anne",6
"Fall","Klangkarussell",6
"Fall","Kungs",6
"Fall","Kupla",6
"Fall","Lana Del Rey",6
"Fall","Leslie Grace",6
"Fall","Leyton Miller",6
"Fall","Lost Sky",6
"Fall","Louis Armstrong",6
"Fall","MEMBA",6
"Fall","Madison Beer",6
"Fall","Magic System",6
"Fall","Mako",6
"Fall","Marie Protivova",6
"Fall","Maurice Windham",6
"Fall","Mindezer",6
"Fall","Minnz Piano",6
"Fall","Misc.Inc",6
"Fall","Morongo",6
"Fall","Mumford & Sons",6
"Fall","NIKI",6
"Fall","NURKO",6
"Fall","Najma Wallin",6
"Fall","New Friends",6
"Fall","Niaklus",6
"Fall","Nils August Valentin",6
"Fall","NinoK",6
"Fall","Nuit Pluie",6
"Fall","Paras Nath",6
"Fall","Party Favor",6
"Fall","Patrick Baker",6
"Fall","Patrik Pietschmann",6
"Fall","Paul Whitacre",6
"Fall","Pauline Huijbers",6
"Fall","Phoebe Bridgers",6
"Fall","Pim Miles",6
"Fall","Piotr Miteska",6
"Fall","Piso 21",6
"Fall","REASON",6
"Fall","Rebecka Aether",6
"Fall","Reik",6
"Fall","Reo Cragun",6
"Fall","Rich Brian",6
"Fall","Roop Kumar Rathod",6
"Fall","SYDE",6
"Fall","Sam Hunt",6
"Fall","Sanja Goransson",6
"Fall","Sean Paul",6
"Fall","Sech",6
"Fall","Sergei Rachmaninoff",6
"Fall","Sheila's Disciples",6
"Fall","Sigimund",6
"Fall","Silje Mansson",6
"Fall","Superorganism",6
"Fall","T.I.",6
"Fall","The Aural Healer",6
"Fall","The Avener",6
"Fall","The Honorary Title",6
"Fall","Tungevaag",6
"Fall","Tyler, The Creator",6
"Fall","Universal Balance",6
"Fall","Waiting Rooms",6
"Fall","Wallows",6
"Fall","XYLO",6
"Fall","Xuitcasecity",6
"Fall","Zac Efron",6
"Fall","ikerat",6
"Fall","quickly, quickly",6
"Fall","slenderbodies",6
"Spring","6ix9ine",6
"Spring","Albin Urias",6
"Spring","Alesso",6
"Spring","Alex & Sierra",6
"Spring","Alma Meris",6
"Spring","Aloe Blacc",6
"Spring","Andrew Belle",6
"Spring","Andrew Rayel",6
"Spring","Angele",6
"Spring","Ansel Elgort",6
"Spring","Anthony Russo",6
"Spring","BORNS",6
"Spring","BRONSON",6
"Spring","BTS",6
"Spring","Bakermat",6
"Spring","Banx & Ranx",6
"Spring","Beach House",6
"Spring","Betty Who",6
"Spring","Bill Evans",6
"Spring","Billie Marten",6
"Spring","Bloom Line",6
"Spring","Broken Back",6
"Spring","Brooklyn Duo",6
"Spring","Chinyami",6
"Spring","Ciaran Delany",6
"Spring","Conan Gray",6
"Spring","Craig David",6
"Spring","DC The Don",6
"Spring","Davai",6
"Spring","Dekleyn",6
"Spring","Demi Lovato",6
"Spring","Dennis Kruissen",6
"Spring","Dj Kass",6
"Spring","Duava",6
"Spring","Eagles",6
"Spring","Echo Ark",6
"Spring","Elina",6
"Spring","Emilio Lanza",6
"Spring","Emma Sameth",6
"Spring","Evann McIntosh",6
"Spring","Everaire",6
"Spring","Fall Out Boy",6
"Spring","Fiji Blue",6
"Spring","Five For Fighting",6
"Spring","Furco",6
"Spring","Future",6
"Spring","Glades",6
"Spring","Goldmund",6
"Spring","Gucci Mane",6
"Spring","HEDEGAARD",6
"Spring","Hayd",6
"Spring","Hayley Williams",6
"Spring","Hoodie Allen",6
"Spring","Hook N Sling",6
"Spring","Hot Chelle Rae",6
"Spring","Huma",6
"Spring","Il Sognatore",6
"Spring","Intentional Vibes",6
"Spring","JT Roach",6
"Spring","Jack Harlow",6
"Spring","Jeremih",6
"Spring","Johannes Bornlof",6
"Spring","Jonah Kagen",6
"Spring","Josef Passagio",6
"Spring","Joshua Hyslop",6
"Spring","KRISTAL",6
"Spring","KSI",6
"Spring","Kaza",6
"Spring","Kesha",6
"Spring","Keywest",6
"Spring","Lights From A Distance",6
"Spring","Lijo George",6
"Spring","Lil Baby",6
"Spring","Limestone Quarry",6
"Spring","Little Venice",6
"Spring","Loote",6
"Spring","Lugar",6
"Spring","MIKA",6
"Spring","MOTHICA",6
"Spring","Majid Jordan",6
"Spring","Mako",6
"Spring","Mansionair",6
"Spring","Medasin",6
"Spring","Mike Bahia",6
"Spring","Mike Williams",6
"Spring","Misc.Inc",6
"Spring","Mjuk",6
"Spring","Morgan Evans",6
"Spring","Mutemath",6
"Spring","NATTI NATASHA",6
"Spring","NF",6
"Spring","Nasty C",6
"Spring","Natalie Taylor",6
"Spring","Neptune",6
"Spring","Niall Horan",6
"Spring","Nick Jonas",6
"Spring","Ocean Park Standoff",6
"Spring","Passion Pit",6
"Spring","Patrick Baker",6
"Spring","Phil Collins",6
"Spring","Pim Miles",6
"Spring","Playboi Carti",6
"Spring","Prateek Kuhad",6
"Spring","Queen",6
"Spring","RKCB",6
"Spring","Rae Sremmurd",6
"Spring","Rahat Fateh Ali Khan",6
"Spring","Ralph Castelli",6
"Spring","Randy Newman",6
"Spring","Ray Dalton",6
"Spring","Saint Motel",6
"Spring","ScHoolboy Q",6
"Spring","Skip Marley",6
"Spring","Skrillex",6
"Spring","Snoh Aalegra",6
"Spring","Soft Voyage",6
"Spring","Solidao",6
"Spring","Soulja Boy",6
"Spring","SwuM",6
"Spring","Tabu Kliffe",6
"Spring","The Paper Kites",6
"Spring","The Royal Festival Orchestra",6
"Spring","Trey Songz",6
"Spring","Trippie Redd",6
"Spring","Tyler Shaw",6
"Spring","UB40",6
"Spring","Universal Balance",6
"Spring","WATTS",6
"Spring","Wale",6
"Spring","Yandel",6
"Spring","Yoke Lore",6
"Spring","dabl",6
"Spring","dvsn",6
"Spring","j'san",6
"Spring","mommy",6
"Spring","quickly, quickly",6
"Spring","softy",6
"Spring","trxxshed",6
"Summer","*NSYNC",6
"Summer","Aaron Lansing",6
"Summer","Active Child",6
"Summer","Alexander Bennet",6
"Summer","Allie X",6
"Summer","Amaranth Cove",6
"Summer","Amber Run",6
"Summer","Andrew Belle",6
"Summer","Andrew McMahon in the Wilderness",6
"Summer","Aqualung",6
"Summer","Ari Lennox",6
"Summer","B3nte",6
"Summer","Backstreet Boys",6
"Summer","Belle Margaux",6
"Summer","Ben Lukas Boysen",6
"Summer","Benny Dayal",6
"Summer","Big Gigantic",6
"Summer","Black Atlass",6
"Summer","Blewbird",6
"Summer","Bobby McFerrin",6
"Summer","Charlotte Funke",6
"Summer","Christine Papst",6
"Summer","Christopher Varela",6
"Summer","Colbie Caillat",6
"Summer","Conch",6
"Summer","Cooper Sams",6
"Summer","Corbin Dallas",6
"Summer","Dabin",6
"Summer","David Ripperton",6
"Summer","De Seu",6
"Summer","Dean Valio",6
"Summer","Delacey",6
"Summer","Delle Alpi",6
"Summer","Dilia",6
"Summer","Diljit Dosanjh",6
"Summer","Don Mazuck",6
"Summer","Donato Manna",6
"Summer","Doosi",6
"Summer","Eddie van der Meer",6
"Summer","Elevie J",6
"Summer","Elijah Who",6
"Summer","Elsa Greeve",6
"Summer","Elskavon",6
"Summer","Emiel Samandar",6
"Summer","Empty Space",6
"Summer","Eric Ardouin",6
"Summer","Eugenie Fichter",6
"Summer","Evan Michael Brown",6
"Summer","Fabijan Spaci",6
"Summer","Flatbush Zombies",6
"Summer","Forest Creatures",6
"Summer","Free Nationals",6
"Summer","GIMS",6
"Summer","GRACEY",6
"Summer","Grace Gaustad",6
"Summer","Halsey",6
"Summer","Hippie Sabotage",6
"Summer","Irizarry Barraza",6
"Summer","Ivy Rue",6
"Summer","Jakob Ahlbom",6
"Summer","Jamie Troy",6
"Summer","Jasmine Thompson",6
"Summer","Jawsh 685",6
"Summer","Jeremih",6
"Summer","Jimi Charles Moody",6
"Summer","Jon E. Amber",6
"Summer","Joseph Beg",6
"Summer","Joseph Gatscyjk",6
"Summer","Juno Reed",6
"Summer","Justin Hurwitz",6
"Summer","Kap G",6
"Summer","Kayou.",6
"Summer","Keith Urban",6
"Summer","King Princess",6
"Summer","Kranium",6
"Summer","La Reve",6
"Summer","Levi Stills",6
"Summer","Lights From A Distance",6
"Summer","Lil Baby",6
"Summer","Local Monocle",6
"Summer","Logic",6
"Summer","Lost Wings",6
"Summer","Lulleaux",6
"Summer","Luna Lighthouse",6
"Summer","Lunaire",6
"Summer","MO",6
"Summer","MYA",6
"Summer","Madeon",6
"Summer","Marnik",6
"Summer","Mat Kearney",6
"Summer","Mayol",6
"Summer","Meet Bros Anjjan",6
"Summer","Mike Bahia",6
"Summer","Mohit Chauhan",6
"Summer","Monorie",6
"Summer","Neha Kakkar",6
"Summer","Nessa Manuel",6
"Summer","New Friends",6
"Summer","New Hope Club",6
"Summer","Next Town Down",6
"Summer","Nicki Minaj",6
"Summer","Nikos Romani",6
"Summer","Nils August Valentin",6
"Summer","Nova Meme",6
"Summer","Opus Monik",6
"Summer","Phillip LaRue",6
"Summer","Piso 21",6
"Summer","Plain White T's",6
"Summer","Pola Ris",6
"Summer","Priya Saraiya",6
"Summer","Rebecka Aether",6
"Summer","Reik",6
"Summer","Remi Wolf",6
"Summer","Ruby Waters",6
"Summer","S1mba",6
"Summer","Sachet Tandon",6
"Summer","Sandesh Shandilya",6
"Summer","Sean Paul",6
